B40電流,ビーム電流,GL電流,コメント,時刻,mainGas設定値(cc/min),mainGasモニター(cc/min),supportGas設定,supportGasモニター,Iecrモニター(mA),Vecr設定値(KV),V_ecrモニター(KV),I_biasモニター(mA),V_bias設定値(V),V_biasモニター(V),ｺｲﾙ1電流設定値(A),ｺｲﾙ2電流設定値(A),ｺｲﾙ3電流設定値(A),ｺｲﾙ4電流設定値(A),ｺｲﾙ5電流設定値(A),ｺｲﾙ6電流設定値(A),ｺｲﾙ7電流設定値(A),ｺｲﾙ8電流設定値(A),ｺｲﾙ1電流モニター(A),ｺｲﾙ2電流モニター(A),ｺｲﾙ3電流モニター(A),ｺｲﾙ4電流モニター(A),ｺｲﾙ5電流モニター(A),ｺｲﾙ6電流モニター(A),ｺｲﾙ7電流モニター(A),ｺｲﾙ8電流モニター(A),Pf(W),Pｒ(W),6極冷却水流量(l/min),6極冷却水温度(℃),2nd冷却水流量(l/min),2nd冷却水温度(℃),真空度1,真空度2,真空度3,gas_old設定,gas_oldモニター
4.646000,6.963058E-07,112.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.651000,9.194658E-07,112.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.651000,1.166975E-06,112.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.656000,1.848724E-06,113.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.664000,4.836112E-06,113.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.676000,1.013032E-05,113.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.679000,2.066771E-05,113.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.687000,2.357479E-05,113.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.692000,2.755719E-05,114.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.692000,2.876268E-05,114.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.700000,2.444209E-05,114.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.712000,1.947892E-05,114.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.712000,1.3111E-05,114.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.717000,8.130356E-06,114.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.728000,6.323032E-06,114.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.733000,3.170823E-06,115.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.741000,2.137024E-06,115.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.741000,1.133995E-06,115.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.753000,5.997676E-07,115.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.758000,2.79231E-07,115.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.758000,1.257264E-07,115.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.766000,2.306285E-07,115.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.776000,3.936975E-07,116.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.784000,4.71431E-07,116.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.792000,5.402671E-07,116.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.792000,5.206242E-07,116.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.800000,4.923695E-07,116.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.807000,2.695715E-07,117.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.812000,2.558729E-08,117.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.820000,-3.621849E-08,117.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.823000,-9.838627E-08,117.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.823000,-1.41597E-07,117.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.833000,-1.393107E-07,117.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.838000,-9.655724E-08,117.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.848000,1.14314E-10,117.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.856000,-1.108846E-08,118.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.858000,5.54423E-08,118.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.866000,1.486082E-07,118.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.874000,3.821899E-07,118.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.876000,6.880942E-07,118.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.889000,3.205041E-06,118.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.889000,5.242079E-06,119.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.900000,6.31684E-06,119.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.902000,8.844781E-06,119.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.910000,9.484577E-06,119.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.912000,9.501915E-06,119.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.923000,7.54242E-06,119.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.925000,6.629299E-06,120.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.935000,5.161011E-06,120.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.935000,2.718292E-06,120.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.946000,2.453065E-06,120.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.951000,1.242955E-06,120.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.958000,4.037762E-07,120.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.964000,1.058357E-07,121.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.969000,2.591118E-09,121.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.976000,3.417227E-07,121.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.982000,5.493551E-07,121.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.989000,8.523253E-07,121.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.992000,1.103969E-06,121.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.002000,1.132166E-06,122.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.005000,1.143712E-06,122.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.010000,9.57761E-07,122.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.017000,6.939052E-07,122.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.023000,4.492541E-07,122.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.023000,1.102178E-07,122.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.035000,6.011012E-08,122.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.041000,-6.144379E-08,122.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.048000,-1.188294E-07,123.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.056000,-1.731667E-07,123.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.058000,-1.876465E-07,123.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.069000,-2.082992E-07,123.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.071000,-2.208547E-07,123.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.079000,-2.217311E-07,123.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.082000,-2.019357E-07,124.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.089000,-2.111189E-07,124.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.097000,-2.07118E-07,124.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.100000,-2.099758E-07,124.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.110000,-2.119191E-07,124.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.112000,-2.088327E-07,124.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.123000,-1.993065E-07,125.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.125000,-1.959533E-07,125.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.133000,-1.916475E-07,125.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.135000,-1.885038E-07,125.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.146000,-1.874369E-07,125.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.151000,-1.855317E-07,125.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.153000,-1.626879E-07,125.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.164000,-4.48111E-08,126.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.169000,6.864557E-08,126.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.174000,3.132014E-07,126.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.179000,4.617524E-07,126.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.187000,8.431802E-07,126.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.192000,1.023168E-06,126.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.200000,1.142969E-06,126.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.205000,1.357022E-06,127.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.207000,2.051098E-06,127.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.215000,3.546383E-06,127.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.223000,8.657439E-06,127.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.228000,2.550997E-05,127.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.235000,3.217808E-05,127.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.241000,4.005881E-05,127.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.243000,4.19116E-05,128.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.253000,4.213386E-05,128.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.258000,4.143333E-05,128.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.266000,2.762897E-05,128.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.271000,2.279747E-05,128.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.276000,1.705782E-05,128.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.279000,1.324385E-05,129.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.287000,9.371101E-06,129.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.294000,6.882352E-06,129.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.300000,4.469069E-06,129.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.307000,2.393583E-06,129.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.312000,1.713872E-06,129.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.317000,5.633776E-07,130.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.325000,3.220035E-07,130.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.333000,-1.423019E-07,130.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.335000,-2.692095E-07,130.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.343000,-4.183703E-07,130.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.346000,-4.223331E-07,130.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.353000,-4.627051E-07,131.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.358000,-4.638863E-07,131.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.369000,-4.481681E-07,131.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.371000,-4.263722E-07,131.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.376000,-4.156267E-07,131.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.387000,-3.860003E-07,131.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.389000,-3.577648E-07,131.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.397000,-3.64414E-07,132.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.402000,-3.415512E-07,132.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.410000,-3.594033E-07,132.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.415000,-3.437613E-07,132.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.420000,-3.264618E-07,132.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.425000,-2.989312E-07,132.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.433000,-2.784118E-07,133.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.438000,-2.463658E-07,133.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.443000,-2.200164E-07,133.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.451000,-1.893612E-07,133.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.456000,-1.775106E-07,133.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.464000,-1.695467E-07,133.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.466000,-1.710328E-07,133.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.476000,-1.711662E-07,134.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.479000,-1.749386E-07,134.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.487000,-1.549908E-07,134.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.492000,-1.346048E-07,134.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.500000,2.057652E-09,134.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.505000,5.685789E-07,134.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.510000,7.962162E-07,135.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.517000,1.301408E-06,135.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.523000,1.535523E-06,135.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.530000,1.626022E-06,135.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.533000,1.679197E-06,135.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.543000,1.352678E-06,135.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.546000,1.164136E-06,135.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.556000,8.153448E-07,136.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.556000,6.673843E-07,136.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.566000,5.477547E-07,136.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.569000,4.676777E-07,136.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.571000,3.915446E-07,136.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.584000,3.193553E-07,136.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.587000,3.272239E-07,136.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.597000,3.331492E-07,137.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.602000,3.306724E-07,137.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.607000,3.710062E-07,137.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.607000,4.150552E-07,137.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.620000,4.692591E-07,137.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.623000,5.395241E-07,137.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.633000,8.194601E-07,138.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.635000,1.439137E-06,138.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.643000,3.120525E-06,138.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.646000,7.741917E-06,138.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.653000,9.673881E-06,138.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.661000,1.264174E-05,138.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.666000,1.37426E-05,138.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.674000,1.453667E-05,139.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.676000,1.399876E-05,139.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.684000,1.09353E-05,139.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.692000,9.190257E-06,139.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.697000,6.802141E-06,139.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.702000,6.028007E-06,139.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.710000,4.518166E-06,140.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.715000,3.327586E-06,140.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.717000,2.754835E-06,140.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.728000,1.494827E-06,140.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.733000,7.645322E-07,140.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.741000,2.502905E-07,140.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.743000,2.400594E-09,140.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.753000,-2.675901E-07,141.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.753000,-3.103435E-07,141.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.766000,-3.397603E-07,141.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.766000,-3.477623E-07,141.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.776000,-3.380647E-07,141.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.779000,-3.107246E-07,141.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.787000,-3.066093E-07,142.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.794000,-2.903957E-07,142.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.797000,-2.640082E-07,142.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.807000,-2.268371E-07,142.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.807000,-2.08223E-07,142.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.817000,-1.944291E-07,142.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.823000,-2.035742E-07,143.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.830000,-1.864843E-07,143.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.835000,-1.275363E-07,143.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.841000,2.233696E-07,143.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.846000,3.761884E-07,143.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.853000,5.86088E-07,143.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.858000,9.269533E-07,143.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.864000,9.433574E-07,143.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.871000,1.026921E-06,144.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.876000,9.089108E-07,144.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.884000,6.941338E-07,144.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.889000,5.776669E-07,144.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.894000,5.776669E-07,144.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.900000,5.776669E-07,144.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.910000,5.776669E-07,145.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.912000,9.070818E-08,145.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.917000,4.151504E-08,145.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.928000,-5.972908E-08,145.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.928000,-1.040067E-07,145.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.941000,-1.341285E-07,145.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.941000,-1.251357E-07,146.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.951000,-4.263913E-08,146.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.953000,9.246099E-08,146.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.964000,3.988416E-07,146.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.966000,6.9602E-07,146.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.976000,1.093985E-06,146.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.979000,1.342542E-06,146.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.987000,1.566921E-06,147.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.992000,1.830682E-06,147.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.997000,1.93507E-06,147.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.005000,2.124755E-06,147.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.010000,2.247318E-06,147.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.015000,3.03679E-06,147.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.020000,3.553832E-06,148.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.030000,6.893288E-06,148.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.035000,1.222975E-05,148.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.041000,2.09639E-05,148.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.046000,2.568585E-05,148.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.053000,3.177829E-05,148.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
