B40電流,ビーム電流,GL電流,コメント,時刻,mainGas設定値(cc/min),mainGasモニター(cc/min),supportGas設定,supportGasモニター,Iecrモニター(mA),Vecr設定値(KV),V_ecrモニター(KV),I_biasモニター(mA),V_bias設定値(V),V_biasモニター(V),ｺｲﾙ1電流設定値(A),ｺｲﾙ2電流設定値(A),ｺｲﾙ3電流設定値(A),ｺｲﾙ4電流設定値(A),ｺｲﾙ5電流設定値(A),ｺｲﾙ6電流設定値(A),ｺｲﾙ7電流設定値(A),ｺｲﾙ8電流設定値(A),ｺｲﾙ1電流モニター(A),ｺｲﾙ2電流モニター(A),ｺｲﾙ3電流モニター(A),ｺｲﾙ4電流モニター(A),ｺｲﾙ5電流モニター(A),ｺｲﾙ6電流モニター(A),ｺｲﾙ7電流モニター(A),ｺｲﾙ8電流モニター(A),Pf(W),Pｒ(W),6極冷却水流量(l/min),6極冷却水温度(℃),2nd冷却水流量(l/min),2nd冷却水温度(℃),真空度1,真空度2,真空度3,gas_old設定,gas_oldモニター
3.292000,-7.697144E-09,78.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.294000,-8.363976E-09,78.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.305000,-8.001981E-09,78.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.307000,-8.459238E-09,78.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.317000,-8.840284E-09,78.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.320000,-8.306819E-09,79.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.325000,-8.059138E-09,79.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.333000,-9.240383E-09,79.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.338000,-1.146951E-08,79.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.348000,-8.306819E-09,79.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.351000,-1.021205E-08,79.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.358000,-9.335645E-09,79.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.361000,-7.106522E-09,80.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.371000,-1.002153E-08,80.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.374000,-9.011755E-09,80.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.384000,-8.1544E-09,80.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.387000,-1.05931E-08,80.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.397000,-8.554499E-09,80.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.397000,-8.344924E-09,81.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.407000,-1.026921E-08,81.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.412000,-1.01549E-08,81.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.417000,-9.126069E-09,81.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.425000,-1.324137E-08,81.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.428000,-1.367958E-08,81.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.441000,-1.320327E-08,81.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.443000,-1.476556E-08,82.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.448000,-1.480367E-08,82.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.453000,-1.529903E-08,82.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.461000,-1.6747E-08,82.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.464000,-1.809972E-08,82.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.471000,-2.124336E-08,82.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.479000,-2.415836E-08,83.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.482000,-2.412026E-08,83.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.494000,-2.661611E-08,83.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.497000,-2.718768E-08,83.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.502000,-2.812125E-08,83.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.510000,-2.756873E-08,83.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.515000,-2.762589E-08,84.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.515000,-2.663517E-08,84.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.530000,-2.669232E-08,84.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.533000,-2.930249E-08,84.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.535000,-2.543487E-08,84.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.543000,-2.143388E-08,84.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.551000,-2.170061E-08,84.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.556000,-2.080515E-08,84.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.561000,-2.069084E-08,85.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.569000,-2.301522E-08,85.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.571000,-2.673043E-08,85.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.582000,-2.671138E-08,85.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.584000,-2.56635E-08,85.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.592000,-2.404405E-08,85.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.597000,-2.392973E-08,86.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.607000,-2.373921E-08,86.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.607000,-2.211976E-08,86.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.615000,-2.345343E-08,86.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.623000,-2.314859E-08,86.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.625000,-2.303428E-08,86.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.633000,-2.103378E-08,86.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.641000,-1.975727E-08,87.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.648000,-1.493703E-08,87.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.653000,-5.029817E-09,87.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.661000,9.126069E-09,87.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.661000,1.369863E-08,87.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.671000,2.806409E-08,87.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.676000,5.01267E-08,88.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.682000,8.672624E-08,88.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.689000,1.762532E-07,88.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.694000,2.797455E-07,88.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.700000,5.188904E-07,88.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.707000,6.823404E-07,88.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.712000,7.836988E-07,89.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.717000,7.981786E-07,89.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.725000,6.233734E-07,89.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.733000,4.159316E-07,89.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.738000,2.079944E-07,89.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.743000,8.678339E-08,89.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.748000,-2.915008E-09,90.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.753000,-3.779984E-08,90.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.761000,-5.043154E-08,90.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.766000,-5.809057E-08,90.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.771000,-5.496599E-08,90.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.779000,-6.15581E-08,90.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.784000,-5.801437E-08,90.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.792000,-5.881456E-08,91.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.797000,-5.906224E-08,91.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.805000,-6.106274E-08,91.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.807000,-6.414922E-08,91.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.817000,-6.4435E-08,91.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.817000,-6.344428E-08,91.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.825000,-6.136758E-08,91.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.835000,-6.207251E-08,92.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.838000,-5.936708E-08,92.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.846000,-6.131042E-08,92.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.848000,-6.331092E-08,92.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.858000,-6.262503E-08,92.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.861000,-6.258693E-08,92.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.871000,-6.334902E-08,93.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.874000,-6.342523E-08,93.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.882000,-5.780479E-08,93.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.884000,-4.000991E-08,93.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.892000,-3.254139E-08,93.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.900000,1.021205E-08,93.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.905000,2.377732E-08,93.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.912000,4.831673E-08,94.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.912000,5.559472E-08,94.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.915000,1.200869E-07,94.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.928000,2.659516E-07,94.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.935000,5.311982E-07,94.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.941000,1.320346E-06,94.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.948000,1.59268E-06,94.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.951000,1.833635E-06,95.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.956000,1.960104E-06,95.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.966000,1.623335E-06,95.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.969000,1.199192E-06,95.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.976000,9.709642E-07,95.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.982000,7.587593E-07,95.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.989000,6.775964E-07,96.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.992000,6.447692E-07,96.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.002000,6.295464E-07,96.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.005000,4.982186E-07,96.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.015000,8.836474E-08,96.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.017000,1.107322E-07,96.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.028000,-1.63069E-07,97.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.030000,-2.200735E-07,97.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.035000,-2.292758E-07,97.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.043000,-1.976489E-07,97.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.051000,-1.48532E-07,97.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.056000,-1.282984E-07,97.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.058000,-1.230209E-07,97.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.066000,-1.479223E-07,98.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.071000,-1.72176E-07,98.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.079000,-1.875131E-07,98.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.084000,-2.028121E-07,98.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.094000,-2.118239E-07,98.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.094000,-2.316193E-07,98.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.102000,-2.636272E-07,99.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.110000,-2.734582E-07,99.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.115000,-3.163641E-07,99.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.123000,-3.449426E-07,99.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.128000,-3.276049E-07,99.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.133000,-3.090289E-07,99.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.141000,-2.716101E-07,99.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.146000,-2.679711E-07,100.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.151000,-2.545392E-07,100.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.161000,-2.456227E-07,100.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.161000,-2.391449E-07,100.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.169000,-2.27161E-07,100.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.176000,-2.209499E-07,100.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.182000,-2.021072E-07,100.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.189000,-1.899518E-07,101.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.194000,-1.251357E-07,101.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.200000,-6.872178E-08,101.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.207000,1.568388E-07,101.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.212000,2.671709E-07,101.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.215000,3.109722E-07,101.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.215000,5.140702E-07,101.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.225000,6.224017E-07,102.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.233000,7.611218E-07,102.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.243000,1.088879E-06,102.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.243000,1.241736E-06,102.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.243000,3.807971E-06,102.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.253000,5.710252E-06,102.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.264000,1.747196E-05,103.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.271000,1.550929E-05,103.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.266000,2.034932E-05,103.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.282000,2.091482E-05,103.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.279000,1.678898E-05,103.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.292000,1.430063E-05,103.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.294000,9.750205E-06,103.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.307000,6.013851E-06,104.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.305000,5.142302E-06,104.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.315000,1.156572E-06,104.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.325000,9.103969E-07,104.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.325000,4.236859E-07,104.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.335000,3.069903E-07,104.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.346000,1.938194E-07,104.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.346000,1.981824E-07,105.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.351000,3.119249E-07,105.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.356000,5.789434E-07,105.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.369000,1.681712E-06,105.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.369000,3.958752E-06,105.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.376000,5.057443E-06,105.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.376000,5.87092E-06,106.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.392000,6.839789E-06,106.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.392000,6.089889E-06,106.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.402000,5.018938E-06,106.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.412000,3.279364E-06,106.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.412000,1.8854E-06,106.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.423000,9.29754E-07,107.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.428000,2.088708E-07,107.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.428000,-2.506144E-07,107.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.438000,-3.01789E-07,107.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.438000,-3.380075E-07,107.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.446000,-3.500295E-07,107.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.453000,-3.616324E-07,108.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.464000,-3.582792E-07,108.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.464000,-3.448473E-07,108.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.476000,-3.313582E-07,108.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.482000,-3.128013E-07,108.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.482000,-2.872521E-07,108.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.492000,-2.648465E-07,108.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.492000,-2.499286E-07,109.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.502000,-2.300379E-07,109.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.505000,-1.105798E-07,109.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.517000,1.181435E-07,109.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.523000,1.730905E-07,109.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.530000,6.18115E-07,109.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.535000,9.653819E-07,110.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.535000,1.131156E-06,110.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.543000,1.104273E-06,110.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.556000,8.109818E-07,110.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.561000,6.556481E-07,110.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.561000,3.84038E-07,110.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.569000,2.505763E-07,110.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.579000,9.813859E-08,111.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.579000,1.613733E-08,111.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.589000,-2.642559E-08,111.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.597000,-4.549698E-08,111.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.602000,-5.950045E-08,111.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.602000,-1.032446E-07,111.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.610000,-1.014346E-07,112.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.620000,-3.719016E-08,112.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.625000,5.982434E-08,112.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.633000,1.866367E-07,112.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.633000,3.404843E-07,112.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.646000,6.172767E-07,112.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.648000,7.578257E-07,113.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.648000,9.711357E-07,113.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.661000,3.908987E-06,113.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.669000,6.314173E-06,113.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.676000,2.08098E-05,113.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.682000,2.464184E-05,113.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.687000,3.189081E-05,113.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.692000,3.412879E-05,114.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
